36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
03:30:22.0 (507992)|EXECUTION_STARTED
03:30:22.0 (536319)|CODE_UNIT_STARTED|[EXTERNAL]|01p280000085nGQ|PatientWrapperController.getPatients
03:30:22.0 (1401675)|HEAP_ALLOCATE|[72]|Bytes:3
03:30:22.0 (1441444)|HEAP_ALLOCATE|[77]|Bytes:152
03:30:22.0 (1456237)|HEAP_ALLOCATE|[342]|Bytes:408
03:30:22.0 (1478546)|HEAP_ALLOCATE|[355]|Bytes:408
03:30:22.0 (1494246)|HEAP_ALLOCATE|[467]|Bytes:48
03:30:22.0 (1522457)|HEAP_ALLOCATE|[139]|Bytes:6
03:30:22.0 (1538883)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
03:30:22.0 (1543234)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
03:30:22.0 (1558659)|METHOD_ENTRY|[1]|01p280000085nGQ|PatientWrapperController.PatientWrapperController()
03:30:22.0 (1563290)|STATEMENT_EXECUTE|[1]
03:30:22.0 (1568790)|STATEMENT_EXECUTE|[1]
03:30:22.0 (1574248)|METHOD_EXIT|[1]|PatientWrapperController
03:30:22.0 (1585448)|SYSTEM_MODE_ENTER|false
03:30:22.0 (1599298)|STATEMENT_EXECUTE|[3]
03:30:22.0 (1601256)|STATEMENT_EXECUTE|[4]
03:30:22.0 (1605810)|HEAP_ALLOCATE|[4]|Bytes:4
03:30:22.0 (1681081)|VARIABLE_SCOPE_BEGIN|[4]|wcList|List<PatientWrapper>|true|false
03:30:22.0 (1695893)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:30:22.0 (1738398)|VARIABLE_ASSIGNMENT|[4]|wcList|{"s":1,"v":[]}|0x163073be
03:30:22.0 (1742262)|STATEMENT_EXECUTE|[5]
03:30:22.0 (1746112)|HEAP_ALLOCATE|[5]|Bytes:168
03:30:22.0 (1755039)|HEAP_ALLOCATE|[5]|Bytes:4
03:30:22.0 (1799958)|HEAP_ALLOCATE|[50]|Bytes:5
03:30:22.0 (1818226)|HEAP_ALLOCATE|[56]|Bytes:5
03:30:22.0 (1826685)|HEAP_ALLOCATE|[64]|Bytes:7
03:30:22.0 (3102349)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT Full_Name__c, Gender__c, Steps_Completed__c, Goal__c, Height__c, Id, Patient_Id__c, Heart_Rate__c, Weight__c FROM Patient__c ORDER BY createdDate ASC NULLS FIRST
03:30:22.0 (7809703)|SOQL_EXECUTE_END|[5]|Rows:3
03:30:22.0 (7822564)|HEAP_ALLOCATE|[5]|Bytes:16
03:30:22.0 (7841563)|HEAP_ALLOCATE|[5]|Bytes:1055
03:30:22.0 (7897512)|HEAP_ALLOCATE|[5]|Bytes:16
03:30:22.0 (7909703)|VARIABLE_SCOPE_BEGIN|[5]|patientList|List<Patient__c>|true|false
03:30:22.0 (7957287)|VARIABLE_ASSIGNMENT|[5]|patientList|{"s":1,"v":[{"s":2,"v":{"Full_Name__c":"Purushottam","Gender__c":"Male","Steps_Completed__c":1000,"Goal__c":5000,"Height__c":5.00,"Id":"a012800000SBjJTAA1","Patient_Id__c":"4LR2VZ","Heart_Rate__c":65,"Weight__c":50.00}},{"s":3,"v":{"Full_Name__c":"Pallavi","Gender__c":"Female","Steps_Completed__c":6000,"Goal__c":6000,"Height__c":4.00,"Id":"a012800000SBjJnAAL","Patient_Id__c":"P00002","Heart_Rate__c":72,"Weight__c":68.00}},{"s":4,"v":{"Full_Name__c":"Bhagyashri","Gender__c":"Female","Steps_Completed__c":1000,"Goal__c":5000,"Height__c":5.30,"Id":"a012800000SBlH6AAL","Patient_Id__c":"P00003","Heart_Rate__c":68,"Weight__c":52.00}}]}|0x4bcd565f
03:30:22.0 (8019198)|STATEMENT_EXECUTE|[18]
03:30:22.0 (8169576)|HEAP_ALLOCATE|[19]|Bytes:5
03:30:22.0 (8206172)|HEAP_ALLOCATE|[19]|Bytes:40
03:30:22.0 (8216617)|VARIABLE_SCOPE_BEGIN|[19]|patient|Patient__c|true|false
03:30:22.0 (8236128)|VARIABLE_ASSIGNMENT|[19]|patient|{"s":1,"v":{"Full_Name__c":"Purushottam","Gender__c":"Male","Steps_Completed__c":1000,"Goal__c":5000,"Height__c":5.00,"Id":"a012800000SBjJTAA1","Patient_Id__c":"4LR2VZ","Heart_Rate__c":65,"Weight__c":50.00}}|0x6aee7cc0
03:30:22.0 (8240576)|STATEMENT_EXECUTE|[19]
03:30:22.0 (8241994)|STATEMENT_EXECUTE|[20]
03:30:22.0 (8274835)|METHOD_ENTRY|[1]|01p280000085nGG|PatientWrapper.PatientWrapper()
03:30:22.0 (8278395)|STATEMENT_EXECUTE|[1]
03:30:22.0 (8283949)|STATEMENT_EXECUTE|[1]
03:30:22.0 (8293977)|METHOD_EXIT|[1]|PatientWrapper
03:30:22.0 (8322449)|HEAP_ALLOCATE|[20]|Bytes:36
03:30:22.0 (8342993)|CONSTRUCTOR_ENTRY|[20]|01p280000085nGG|<init>()
03:30:22.0 (8379377)|VARIABLE_SCOPE_BEGIN|[1]|this|PatientWrapper|true|false
03:30:22.0 (8464560)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x3ec03d7b
03:30:22.0 (8474812)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
03:30:22.0 (8497058)|STATEMENT_EXECUTE|[1]
03:30:22.0 (8499178)|STATEMENT_EXECUTE|[3]
03:30:22.0 (8500523)|STATEMENT_EXECUTE|[6]
03:30:22.0 (8501652)|STATEMENT_EXECUTE|[9]
03:30:22.0 (8502780)|STATEMENT_EXECUTE|[12]
03:30:22.0 (8504007)|STATEMENT_EXECUTE|[15]
03:30:22.0 (8505053)|STATEMENT_EXECUTE|[18]
03:30:22.0 (8506088)|STATEMENT_EXECUTE|[21]
03:30:22.0 (8507132)|STATEMENT_EXECUTE|[24]
03:30:22.0 (8511629)|CONSTRUCTOR_EXIT|[20]|01p280000085nGG|<init>()
03:30:22.0 (8515526)|VARIABLE_SCOPE_BEGIN|[20]|wc|PatientWrapper|true|false
03:30:22.0 (8532029)|VARIABLE_ASSIGNMENT|[20]|wc|{}|0x3ec03d7b
03:30:22.0 (8534861)|STATEMENT_EXECUTE|[21]
03:30:22.0 (8573645)|HEAP_ALLOCATE|[21]|Bytes:18
03:30:22.0 (8589415)|VARIABLE_ASSIGNMENT|[21]|this.id|"a012800000SBjJTAA1"|0x3ec03d7b
03:30:22.0 (8593420)|STATEMENT_EXECUTE|[22]
03:30:22.0 (8624861)|VARIABLE_ASSIGNMENT|[22]|this.name|"Purushottam"|0x3ec03d7b
03:30:22.0 (8628500)|STATEMENT_EXECUTE|[23]
03:30:22.0 (8669371)|HEAP_ALLOCATE|[23]|Bytes:12
03:30:22.0 (8682713)|VARIABLE_ASSIGNMENT|[23]|this.steps|1000.0|0x3ec03d7b
03:30:22.0 (8685433)|STATEMENT_EXECUTE|[24]
03:30:22.0 (8705918)|HEAP_ALLOCATE|[24]|Bytes:12
03:30:22.0 (8715768)|VARIABLE_ASSIGNMENT|[24]|this.goal|5000.0|0x3ec03d7b
03:30:22.0 (8718367)|STATEMENT_EXECUTE|[25]
03:30:22.0 (8735101)|HEAP_ALLOCATE|[25]|Bytes:12
03:30:22.0 (8744109)|VARIABLE_ASSIGNMENT|[25]|this.heartRate|65.0|0x3ec03d7b
03:30:22.0 (8746502)|STATEMENT_EXECUTE|[26]
03:30:22.0 (8767750)|HEAP_ALLOCATE|[26]|Bytes:12
03:30:22.0 (8777309)|VARIABLE_ASSIGNMENT|[26]|this.height|5.0|0x3ec03d7b
03:30:22.0 (8779691)|STATEMENT_EXECUTE|[27]
03:30:22.0 (8797224)|HEAP_ALLOCATE|[27]|Bytes:12
03:30:22.0 (8806897)|VARIABLE_ASSIGNMENT|[27]|this.weight|50.0|0x3ec03d7b
03:30:22.0 (8809315)|STATEMENT_EXECUTE|[28]
03:30:22.0 (8830415)|VARIABLE_ASSIGNMENT|[28]|this.patient_Id|"4LR2VZ"|0x3ec03d7b
03:30:22.0 (8833377)|STATEMENT_EXECUTE|[29]
03:30:22.0 (8873480)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:30:22.0 (8890096)|HEAP_ALLOCATE|[19]|Bytes:5
03:30:22.0 (8913102)|HEAP_ALLOCATE|[19]|Bytes:40
03:30:22.0 (8921308)|VARIABLE_SCOPE_BEGIN|[19]|patient|Patient__c|true|false
03:30:22.0 (8940017)|VARIABLE_ASSIGNMENT|[19]|patient|{"s":1,"v":{"Full_Name__c":"Pallavi","Gender__c":"Female","Steps_Completed__c":6000,"Goal__c":6000,"Height__c":4.00,"Id":"a012800000SBjJnAAL","Patient_Id__c":"P00002","Heart_Rate__c":72,"Weight__c":68.00}}|0x765c6d1d
03:30:22.0 (8944399)|STATEMENT_EXECUTE|[19]
03:30:22.0 (8945703)|STATEMENT_EXECUTE|[20]
03:30:22.0 (8949584)|HEAP_ALLOCATE|[20]|Bytes:36
03:30:22.0 (8959314)|CONSTRUCTOR_ENTRY|[20]|01p280000085nGG|<init>()
03:30:22.0 (8966643)|VARIABLE_SCOPE_BEGIN|[1]|this|PatientWrapper|true|false
03:30:22.0 (8991903)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2609be1a
03:30:22.0 (9011233)|STATEMENT_EXECUTE|[1]
03:30:22.0 (9015009)|STATEMENT_EXECUTE|[3]
03:30:22.0 (9017027)|STATEMENT_EXECUTE|[6]
03:30:22.0 (9018921)|STATEMENT_EXECUTE|[9]
03:30:22.0 (9020514)|STATEMENT_EXECUTE|[12]
03:30:22.0 (9022216)|STATEMENT_EXECUTE|[15]
03:30:22.0 (9024187)|STATEMENT_EXECUTE|[18]
03:30:22.0 (9025682)|STATEMENT_EXECUTE|[21]
03:30:22.0 (9027352)|STATEMENT_EXECUTE|[24]
03:30:22.0 (9033409)|CONSTRUCTOR_EXIT|[20]|01p280000085nGG|<init>()
03:30:22.0 (9039551)|VARIABLE_SCOPE_BEGIN|[20]|wc|PatientWrapper|true|false
03:30:22.0 (9064901)|VARIABLE_ASSIGNMENT|[20]|wc|{}|0x2609be1a
03:30:22.0 (9070918)|STATEMENT_EXECUTE|[21]
03:30:22.0 (9086772)|HEAP_ALLOCATE|[21]|Bytes:18
03:30:22.0 (9104717)|VARIABLE_ASSIGNMENT|[21]|this.id|"a012800000SBjJnAAL"|0x2609be1a
03:30:22.0 (9110006)|STATEMENT_EXECUTE|[22]
03:30:22.0 (9126447)|VARIABLE_ASSIGNMENT|[22]|this.name|"Pallavi"|0x2609be1a
03:30:22.0 (9130811)|STATEMENT_EXECUTE|[23]
03:30:22.0 (9145310)|HEAP_ALLOCATE|[23]|Bytes:12
03:30:22.0 (9161214)|VARIABLE_ASSIGNMENT|[23]|this.steps|6000.0|0x2609be1a
03:30:22.0 (9164369)|STATEMENT_EXECUTE|[24]
03:30:22.0 (9173886)|HEAP_ALLOCATE|[24]|Bytes:12
03:30:22.0 (9181356)|VARIABLE_ASSIGNMENT|[24]|this.goal|6000.0|0x2609be1a
03:30:22.0 (9183398)|STATEMENT_EXECUTE|[25]
03:30:22.0 (9189827)|HEAP_ALLOCATE|[25]|Bytes:12
03:30:22.0 (9196233)|VARIABLE_ASSIGNMENT|[25]|this.heartRate|72.0|0x2609be1a
03:30:22.0 (9198264)|STATEMENT_EXECUTE|[26]
03:30:22.0 (9204528)|HEAP_ALLOCATE|[26]|Bytes:12
03:30:22.0 (9210703)|VARIABLE_ASSIGNMENT|[26]|this.height|4.0|0x2609be1a
03:30:22.0 (9212686)|STATEMENT_EXECUTE|[27]
03:30:22.0 (9219154)|HEAP_ALLOCATE|[27]|Bytes:12
03:30:22.0 (9225724)|VARIABLE_ASSIGNMENT|[27]|this.weight|68.0|0x2609be1a
03:30:22.0 (9227664)|STATEMENT_EXECUTE|[28]
03:30:22.0 (9237120)|VARIABLE_ASSIGNMENT|[28]|this.patient_Id|"P00002"|0x2609be1a
03:30:22.0 (9239296)|STATEMENT_EXECUTE|[29]
03:30:22.0 (9250953)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
03:30:22.0 (9264498)|HEAP_ALLOCATE|[19]|Bytes:5
03:30:22.0 (9286992)|HEAP_ALLOCATE|[19]|Bytes:40
03:30:22.0 (9295097)|VARIABLE_SCOPE_BEGIN|[19]|patient|Patient__c|true|false
03:30:22.0 (9313608)|VARIABLE_ASSIGNMENT|[19]|patient|{"s":1,"v":{"Full_Name__c":"Bhagyashri","Gender__c":"Female","Steps_Completed__c":1000,"Goal__c":5000,"Height__c":5.30,"Id":"a012800000SBlH6AAL","Patient_Id__c":"P00003","Heart_Rate__c":68,"Weight__c":52.00}}|0x44ec1a47
03:30:22.0 (9317673)|STATEMENT_EXECUTE|[19]
03:30:22.0 (9318881)|STATEMENT_EXECUTE|[20]
03:30:22.0 (9322640)|HEAP_ALLOCATE|[20]|Bytes:36
03:30:22.0 (9332190)|CONSTRUCTOR_ENTRY|[20]|01p280000085nGG|<init>()
03:30:22.0 (9337600)|VARIABLE_SCOPE_BEGIN|[1]|this|PatientWrapper|true|false
03:30:22.0 (9354480)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2bbf45f7
03:30:22.0 (9366250)|STATEMENT_EXECUTE|[1]
03:30:22.0 (9367857)|STATEMENT_EXECUTE|[3]
03:30:22.0 (9368950)|STATEMENT_EXECUTE|[6]
03:30:22.0 (9369973)|STATEMENT_EXECUTE|[9]
03:30:22.0 (9371062)|STATEMENT_EXECUTE|[12]
03:30:22.0 (9372116)|STATEMENT_EXECUTE|[15]
03:30:22.0 (9373087)|STATEMENT_EXECUTE|[18]
03:30:22.0 (9374072)|STATEMENT_EXECUTE|[21]
03:30:22.0 (9375080)|STATEMENT_EXECUTE|[24]
03:30:22.0 (9378376)|CONSTRUCTOR_EXIT|[20]|01p280000085nGG|<init>()
03:30:22.0 (9381996)|VARIABLE_SCOPE_BEGIN|[20]|wc|PatientWrapper|true|false
03:30:22.0 (9394980)|VARIABLE_ASSIGNMENT|[20]|wc|{}|0x2bbf45f7
03:30:22.0 (9397403)|STATEMENT_EXECUTE|[21]
03:30:22.0 (9408330)|HEAP_ALLOCATE|[21]|Bytes:18
03:30:22.0 (9418031)|VARIABLE_ASSIGNMENT|[21]|this.id|"a012800000SBlH6AAL"|0x2bbf45f7
03:30:22.0 (9420566)|STATEMENT_EXECUTE|[22]
03:30:22.0 (9429101)|VARIABLE_ASSIGNMENT|[22]|this.name|"Bhagyashri"|0x2bbf45f7
03:30:22.0 (9431243)|STATEMENT_EXECUTE|[23]
03:30:22.0 (9439128)|HEAP_ALLOCATE|[23]|Bytes:12
03:30:22.0 (9446652)|VARIABLE_ASSIGNMENT|[23]|this.steps|1000.0|0x2bbf45f7
03:30:22.0 (9449113)|STATEMENT_EXECUTE|[24]
03:30:22.0 (9455561)|HEAP_ALLOCATE|[24]|Bytes:12
03:30:22.0 (9461897)|VARIABLE_ASSIGNMENT|[24]|this.goal|5000.0|0x2bbf45f7
03:30:22.0 (9463927)|STATEMENT_EXECUTE|[25]
03:30:22.0 (9469975)|HEAP_ALLOCATE|[25]|Bytes:12
03:30:22.0 (9476339)|VARIABLE_ASSIGNMENT|[25]|this.heartRate|68.0|0x2bbf45f7
03:30:22.0 (9478312)|STATEMENT_EXECUTE|[26]
03:30:22.0 (9484144)|HEAP_ALLOCATE|[26]|Bytes:12
03:30:22.0 (9490516)|VARIABLE_ASSIGNMENT|[26]|this.height|5.3|0x2bbf45f7
03:30:22.0 (9492444)|STATEMENT_EXECUTE|[27]
03:30:22.0 (9498436)|HEAP_ALLOCATE|[27]|Bytes:12
03:30:22.0 (9504886)|VARIABLE_ASSIGNMENT|[27]|this.weight|52.0|0x2bbf45f7
03:30:22.0 (9506803)|STATEMENT_EXECUTE|[28]
